Year,Month,Project,Approved_Caseload,Pregnant_Women,Full_Breastfed_Women,Partial_Breastfed_Women,Postpartum_Women,Total_Women,Full_Breastfed_Infants,Partial_Breastfed_Infants,Full_Formula_Fed_Infants,Total_Infants,Total_Children,Total_Participants,MtM_Caseload_Difference,Gen_Admin_Money,Date,Fiscal_Month,Local_Agency,Time_Shift,Fiscal_Year,FFF_Infants_Est
2020,1,20,7200,354,91,253,259,957,84,264,609,957,1782,3696,94,60947.04,1/1/2020,Jan,LA 20,4/1/2020,FY20,88921.105
2020,1,21,4600,297,96,178,274,845,91,184,613,888,1266,2999,12,43515.49,1/1/2020,Jan,LA 21,4/1/2020,FY20,89505.15167
2020,1,22,8050,477,122,435,512,1546,120,457,1117,1694,2568,5808,7,90198.24,1/1/2020,Jan,LA 22,4/1/2020,FY20,163095.0317
2020,1,24,4550,310,36,519,118,983,35,555,234,824,1706,3513,-43,57929.37,1/1/2020,Jan,LA 24,4/1/2020,FY20,34166.73
2020,1,26,84000,3889,539,7535,2604,14567,503,7817,5132,13452,23845,51864,175,632740.8,1/1/2020,Jan,LA 26,4/1/2020,FY20,749331.8733
2020,1,28,2350,128,28,104,72,332,24,101,193,318,712,1362,27,18863.7,1/1/2020,Jan,LA 28,4/1/2020,FY20,28180.25167
2020,1,29,16000,1083,383,2053,499,4018,360,2158,1154,3672,6108,13798,192,213869,1/1/2020,Jan,LA 29,4/1/2020,FY20,168497.4633
2020,1,30,3750,248,47,318,232,845,44,352,436,832,1183,2860,116,41498.6,1/1/2020,Jan,LA 30,4/1/2020,FY20,63661.08667
2020,1,31,18900,1385,588,1159,939,4071,575,1220,2003,3798,6766,14635,70,193035.65,1/1/2020,Jan,LA 31,4/1/2020,FY20,292461.3683
2020,1,33,48200,2576,728,2386,1735,7425,709,2472,3865,7046,14356,28827,288,380228.13,1/1/2020,Jan,LA 33,4/1/2020,FY20,564335.0917
2020,1,34,4450,334,123,123,278,858,120,130,686,936,1430,3224,60,46780.24,1/1/2020,Jan,LA 34,4/1/2020,FY20,100164.0033
2020,1,35,14500,619,228,990,481,2318,212,1046,1169,2427,3230,7975,109,102558.5,1/1/2020,Jan,LA 35,4/1/2020,FY20,170687.6383
2020,1,36,9850,616,293,503,492,1904,279,523,1220,2022,3174,7100,-72,100678,1/1/2020,Jan,LA 36,4/1/2020,FY20,178134.2333
2020,1,37,5150,324,79,164,394,961,73,174,812,1059,1476,3496,19,57649.04,1/1/2020,Jan,LA 37,4/1/2020,FY20,118561.4733
2020,1,38,5400,370,96,492,228,1186,91,542,450,1083,1744,4013,54,58228.63,1/1/2020,Jan,LA 38,4/1/2020,FY20,65705.25
2020,1,39,29800,2104,539,2473,1401,6517,509,2690,2844,6043,11625,24185,109,398810.65,1/1/2020,Jan,LA 39,4/1/2020,FY20,415257.18
2020,1,40,5100,249,50,314,377,990,49,331,719,1099,1371,3460,1,50204.6,1/1/2020,Jan,LA 40,4/1/2020,FY20,104982.3883
2020,1,41,49350,2625,612,3334,1746,8317,584,3453,3944,7981,13826,30124,484,357571.88,1/1/2020,Jan,LA 41,4/1/2020,FY20,575870.0133
2020,1,42,8600,424,249,516,320,1509,239,541,776,1556,2678,5743,52,81435.74,1/1/2020,Jan,LA 42,4/1/2020,FY20,113305.0533
2020,1,43,1500,112,19,128,56,315,15,133,134,282,522,1119,70,19190.85,1/1/2020,Jan,LA 43,4/1/2020,FY20,19565.56333
2020,1,44,2800,182,32,112,175,501,31,117,361,509,1056,2066,40,34068.34,1/1/2020,Jan,LA 44,4/1/2020,FY20,52710.21167
2020,1,46,7600,429,172,613,365,1579,157,644,729,1530,1993,5102,58,75713.68,1/1/2020,Jan,LA 46,4/1/2020,FY20,106442.505
2020,1,48,69700,3161,733,6352,2061,12307,699,6639,4470,11808,18279,42394,13,517206.8,1/1/2020,Jan,LA 48,4/1/2020,FY20,652672.15
2020,1,49,1050,78,1,57,66,202,1,72,100,173,413,788,-6,13514.2,1/1/2020,Jan,LA 49,4/1/2020,FY20,14601.16667
2020,1,51,3400,266,63,230,166,725,59,249,350,658,1291,2674,57,38799.74,1/1/2020,Jan,LA 51,4/1/2020,FY20,51104.08333
2020,1,53,1550,114,39,147,83,383,38,164,179,381,613,1377,40,23615.55,1/1/2020,Jan,LA 53,4/1/2020,FY20,26136.08833
2020,1,54,60900,2588,704,4358,2259,9909,671,4531,4985,10187,14278,34374,-210,419362.8,1/1/2020,Jan,LA 54,4/1/2020,FY20,727868.1583
2020,1,56,4750,257,67,225,223,772,64,233,517,814,1265,2851,59,47012.99,1/1/2020,Jan,LA 56,4/1/2020,FY20,75488.03167
2020,1,58,3800,221,46,131,233,631,45,138,499,682,1031,2344,-27,34011.44,1/1/2020,Jan,LA 58,4/1/2020,FY20,72859.82167
2020,1,59,6000,445,142,433,323,1343,129,456,749,1334,2194,4871,144,64248.49,1/1/2020,Jan,LA 59,4/1/2020,FY20,109362.7383
2020,1,60,1600,91,34,81,76,282,32,85,175,292,478,1052,17,18041.8,1/1/2020,Jan,LA 60,4/1/2020,FY20,25552.04167
2020,1,61,2400,136,36,66,157,395,32,64,325,421,751,1567,42,26874.05,1/1/2020,Jan,LA 61,4/1/2020,FY20,47453.79167
2020,1,62,1650,127,41,56,120,344,39,65,251,355,502,1201,42,20597.15,1/1/2020,Jan,LA 62,4/1/2020,FY20,36648.92833
2020,1,63,1500,74,26,58,80,238,25,66,169,260,353,851,15,14594.65,1/1/2020,Jan,LA 63,4/1/2020,FY20,24675.97167
2020,1,64,1800,117,52,72,110,351,48,70,262,380,697,1428,19,24961.44,1/1/2020,Jan,LA 64,4/1/2020,FY20,38255.05667
2020,1,65,2800,178,27,111,224,540,27,113,436,576,824,1940,-4,28886.6,1/1/2020,Jan,LA 65,4/1/2020,FY20,63661.08667
2020,1,67,2100,125,32,103,124,384,29,112,283,424,737,1545,37,26496.75,1/1/2020,Jan,LA 67,4/1/2020,FY20,41321.30167
2020,1,69,2850,167,53,116,180,516,51,125,358,534,970,2020,24,33976.4,1/1/2020,Jan,LA 69,4/1/2020,FY20,52272.17667
2020,1,70,750,18,5,20,30,73,2,25,66,93,134,300,-4,5244,1/1/2020,Jan,LA 70,4/1/2020,FY20,9636.77
2020,1,71,12450,551,249,921,400,2121,238,948,930,2116,3137,7374,128,94829.64,1/1/2020,Jan,LA 71,4/1/2020,FY20,135790.85
2020,1,73,13500,907,223,625,848,2603,212,670,1882,2764,5567,10934,152,129786.58,1/1/2020,Jan,LA 73,4/1/2020,FY20,274793.9567
2020,1,74,1250,84,29,100,64,277,27,102,136,265,415,957,6,16412.55,1/1/2020,Jan,LA 74,4/1/2020,FY20,19857.58667
2020,1,77,42500,2850,774,6110,641,10375,749,6475,1440,8664,16466,35505,227,550327.5,1/1/2020,Jan,LA 77,4/1/2020,FY20,210256.8
2020,1,89,6050,314,163,638,67,1182,157,658,192,1007,1738,3927,88,51797.13,1/1/2020,Jan,LA 89,4/1/2020,FY20,28034.24
2020,1,90,5850,324,61,600,186,1171,56,615,390,1061,2001,4233,-23,55833.27,1/1/2020,Jan,LA 90,4/1/2020,FY20,56944.55
2020,1,95,2100,128,48,83,113,372,47,98,259,404,598,1374,44,23564.1,1/1/2020,Jan,LA 95,4/1/2020,FY20,37817.02167
2020,1,100,8600,586,151,607,401,1745,140,610,944,1694,2560,5999,-4,94964.17,1/1/2020,Jan,LA 100,4/1/2020,FY20,137835.0133
2020,1,105,1100,76,16,33,61,186,16,36,125,177,426,789,14,13531.35,1/1/2020,Jan,LA 105,4/1/2020,FY20,18251.45833
2020,1,108,6200,260,80,272,358,970,78,280,694,1052,1512,3534,15,51278.34,1/1/2020,Jan,LA 108,4/1/2020,FY20,101332.0967
2020,1,110,1100,61,12,60,48,181,13,67,94,174,362,717,-3,12296.55,1/1/2020,Jan,LA 110,4/1/2020,FY20,13725.09667
2020,1,126,1000,57,21,52,59,189,20,53,135,208,381,778,19,13599.44,1/1/2020,Jan,LA 126,4/1/2020,FY20,19711.575
2020,1,130,65200,3655,1290,3200,3737,11882,1226,3278,8079,12583,18420,42885,818,713606.4,1/1/2020,Jan,LA 130,4/1/2020,FY20,1179628.255
2020,1,132,8350,489,136,740,326,1691,137,771,715,1623,2518,5832,109,92320.56,1/1/2020,Jan,LA 132,4/1/2020,FY20,104398.3417
2016,7,1,37450,2531,1120,3731,638,8020,1150,3403,2201,6754,13122,27896,-598,363205.92,7/1/2016,Jul,LA 1,10/1/2016,FY16,321371.6783
2016,7,3,31500,2459,291,3206,796,6752,305,3010,2288,5603,13370,25725,-570,310243.5,7/1/2016,Jul,LA 3,10/1/2016,FY16,334074.6933
2016,7,4,1500,128,20,76,68,292,20,97,152,269,633,1194,-61,19724.88,7/1/2016,Jul,LA 4,10/1/2016,FY16,22193.77333
2016,7,5,9450,711,175,802,385,2073,187,781,900,1868,3710,7651,-103,102064.34,7/1/2016,Jul,LA 5,10/1/2016,FY16,131410.5
2016,7,7,106250,7513,2035,13958,1739,25245,2228,12650,6877,21755,38346,85346,-551,975504.78,7/1/2016,Jul,LA 7,10/1/2016,FY16,1004122.232
2016,7,10,3900,315,80,143,198,736,85,160,524,769,1275,2780,-53,38836.6,7/1/2016,Jul,LA 10,10/1/2016,FY16,76510.11333
2016,7,11,6700,594,120,616,320,1650,134,548,885,1567,2529,5746,-15,71192.94,7/1/2016,Jul,LA 11,10/1/2016,FY16,129220.325
2016,7,12,81900,6568,963,8196,1656,17383,1039,8040,4657,13736,37447,68566,-773,826905.96,7/1/2016,Jul,LA 12,10/1/2016,FY16,679976.3317
2016,7,13,30250,2552,199,2627,1088,6466,215,2302,3084,5601,13247,25314,-350,401986.32,7/1/2016,Jul,LA 13,10/1/2016,FY16,450299.98
2016,7,17,34400,3040,496,2710,1689,7935,526,2760,4636,7922,15120,30977,-454,348491.25,7/1/2016,Jul,LA 17,10/1/2016,FY16,676910.0867
2016,7,19,3600,296,38,259,132,725,43,246,371,660,1585,2970,-57,45262.8,7/1/2016,Jul,LA 19,10/1/2016,FY16,54170.32833
2016,7,20,7200,469,121,277,312,1179,127,201,862,1190,2568,4937,-63,78399.56,7/1/2016,Jul,LA 20,10/1/2016,FY16,125862.0567
2016,7,21,4600,401,140,153,236,930,155,171,670,996,1720,3646,-76,50934.62,7/1/2016,Jul,LA 21,10/1/2016,FY16,97827.81667
2016,7,22,8050,722,140,350,542,1754,154,329,1469,1952,3263,6969,-207,92966.46,7/1/2016,Jul,LA 22,10/1/2016,FY16,214491.1383
2016,7,24,4550,372,44,603,101,1120,47,592,304,943,2032,4095,-64,62407.8,7/1/2016,Jul,LA 24,10/1/2016,FY16,44387.54667
2016,7,26,84000,6795,969,9082,2626,19472,1034,8835,7279,17148,34141,70761,-468,808798.23,7/1/2016,Jul,LA 26,10/1/2016,FY16,1062818.922
2016,7,27,23700,2337,660,1198,1743,5938,705,1000,4494,6199,9684,21821,-255,372048.05,7/1/2016,Jul,LA 27,10/1/2016,FY16,656176.43
2016,7,28,2350,194,36,150,96,476,39,148,275,462,930,1868,-21,24919.12,7/1/2016,Jul,LA 28,10/1/2016,FY16,40153.20833
2016,7,29,15100,1273,336,1639,501,3749,363,1565,1524,3452,6925,14126,59,210901.18,7/1/2016,Jul,LA 29,10/1/2016,FY16,222521.78
2016,7,30,3750,350,37,273,203,863,43,252,575,870,1434,3167,-137,44242.99,7/1/2016,Jul,LA 30,10/1/2016,FY16,83956.70833
2016,7,31,18900,1492,639,1050,823,4004,680,986,2330,3996,7840,15840,-203,201168,7/1/2016,Jul,LA 31,10/1/2016,FY16,340207.1833
2016,7,32,8350,788,193,658,394,2033,204,640,1026,1870,3773,7676,-200,117059,7/1/2016,Jul,LA 32,10/1/2016,FY16,149807.97
2016,7,33,48200,3496,1031,2724,1921,9172,1084,2888,4717,8689,19068,36929,-599,468998.3,7/1/2016,Jul,LA 33,10/1/2016,FY16,688737.0317
2016,7,34,4450,416,134,144,301,995,141,143,800,1084,1572,3651,-70,51004.47,7/1/2016,Jul,LA 34,10/1/2016,FY16,116809.3333
2016,7,35,14500,828,315,974,535,2652,310,922,1428,2660,4427,9739,-221,114433.25,7/1/2016,Jul,LA 35,10/1/2016,FY16,208504.66
2016,7,36,9850,815,362,549,449,2175,386,504,1294,2184,4115,8474,24,115754.84,7/1/2016,Jul,LA 36,10/1/2016,FY16,188939.0967
2016,7,37,5150,394,64,150,417,1025,77,144,959,1180,1839,4044,-119,64218.72,7/1/2016,Jul,LA 37,10/1/2016,FY16,140025.1883
2016,7,38,5400,454,88,454,256,1252,92,355,691,1138,1905,4295,-74,60001.15,7/1/2016,Jul,LA 38,10/1/2016,FY16,100894.0617
2016,7,39,29800,2917,680,2117,1440,7154,763,1949,3986,6698,14052,27904,-25,407677.44,7/1/2016,Jul,LA 39,10/1/2016,FY16,582002.5033
2016,7,40,5100,374,55,340,294,1063,54,354,743,1151,1585,3799,-82,53072.03,7/1/2016,Jul,LA 40,10/1/2016,FY16,108486.6683
2016,7,41,49350,3726,816,3052,2498,10092,845,2932,6197,9974,18969,39035,-678,446170.05,7/1/2016,Jul,LA 41,10/1/2016,FY16,904834.2983
2016,7,42,8600,580,337,578,277,1772,363,546,861,1770,3113,6655,-88,90907.3,7/1/2016,Jul,LA 42,10/1/2016,FY16,125716.045
2016,7,43,1500,125,22,60,89,296,20,55,218,293,593,1182,-3,19526.64,7/1/2016,Jul,LA 43,10/1/2016,FY16,31830.54333
2016,7,44,2800,236,59,85,194,574,68,79,463,610,1276,2460,-89,39064.8,7/1/2016,Jul,LA 44,10/1/2016,FY16,67603.40167
2016,7,46,7600,571,177,501,292,1541,186,426,860,1472,2394,5407,-205,73859.62,7/1/2016,Jul,LA 46,10/1/2016,FY16,125570.0333
2016,7,48,69700,5225,1032,5937,3049,15243,1095,6125,7444,14664,25932,55839,-277,638239.77,7/1/2016,Jul,LA 48,10/1/2016,FY16,1086910.847
2016,7,49,1050,68,3,6,85,162,5,61,130,196,437,795,-20,13133.4,7/1/2016,Jul,LA 49,10/1/2016,FY16,18981.51667
2016,7,51,3400,325,80,158,287,850,84,184,647,915,1515,3280,-53,45821.6,7/1/2016,Jul,LA 51,10/1/2016,FY16,94469.54833
2016,7,53,1550,130,28,146,32,336,30,83,190,303,549,1188,-15,19625.76,7/1/2016,Jul,LA 53,10/1/2016,FY16,27742.21667
2016,7,54,60900,4381,1212,4794,2634,13021,1301,4415,6979,12695,21509,47225,-532,554893.75,7/1/2016,Jul,LA 54,10/1/2016,FY16,1019015.422
2016,7,56,4750,374,112,215,224,925,124,220,614,958,1709,3592,-68,57040.96,7/1/2016,Jul,LA 56,10/1/2016,FY16,89651.16333
2016,7,58,3800,376,68,142,224,810,70,148,612,830,1517,3157,-95,44103.29,7/1/2016,Jul,LA 58,10/1/2016,FY16,89359.14
2016,7,59,3850,455,78,344,185,1062,92,312,573,977,1725,3764,-74,47802.8,7/1/2016,Jul,LA 59,10/1/2016,FY16,83664.685
2016,7,60,1600,136,24,106,79,345,28,86,218,332,591,1268,6,20947.36,7/1/2016,Jul,LA 60,10/1/2016,FY16,31830.54333
2016,7,61,2400,183,42,71,139,435,43,53,346,442,882,1759,1,29058.68,7/1/2016,Jul,LA 61,10/1/2016,FY16,50520.03667
2016,7,62,1650,193,51,32,94,370,55,34,274,363,612,1345,-34,22219.4,7/1/2016,Jul,LA 62,10/1/2016,FY16,40007.19667
2016,7,63,1500,100,31,59,101,291,36,69,213,318,483,1092,-28,18039.84,7/1/2016,Jul,LA 63,10/1/2016,FY16,31100.485
2016,7,64,1800,148,46,42,112,348,47,41,269,357,695,1400,-44,23576,7/1/2016,Jul,LA 64,10/1/2016,FY16,39277.13833
2016,7,65,2800,210,45,28,233,516,46,33,580,659,796,1971,-114,27534.87,7/1/2016,Jul,LA 65,10/1/2016,FY16,84686.76667
2016,7,67,2100,167,24,75,125,391,26,86,328,440,784,1615,-37,26679.8,7/1/2016,Jul,LA 67,10/1/2016,FY16,47891.82667
2016,7,69,2850,238,78,121,170,607,83,121,452,656,1171,2434,-71,39430.8,7/1/2016,Jul,LA 69,10/1/2016,FY16,65997.27333
2016,7,70,750,36,3,6,40,85,3,16,91,110,214,409,-16,6887.56,7/1/2016,Jul,LA 70,10/1/2016,FY16,13287.06167
2016,7,71,12450,673,322,1036,387,2418,321,1012,1062,2395,4335,9148,-173,107489,7/1/2016,Jul,LA 71,10/1/2016,FY16,155064.39
2016,7,73,13750,1308,295,583,831,3017,303,528,2322,3153,6531,12701,-48,145172.43,7/1/2016,Jul,LA 73,10/1/2016,FY16,339039.09
2016,7,74,1250,125,32,81,77,315,39,59,202,300,488,1103,12,18221.56,7/1/2016,Jul,LA 74,10/1/2016,FY16,29494.35667
2016,7,76,41500,3197,1008,2741,1956,8902,1116,2366,5365,8847,15326,33075,-541,563928.75,7/1/2016,Jul,LA 76,10/1/2016,FY16,783352.5917
2016,7,77,42500,3705,896,5669,927,11197,961,4762,3662,9385,18816,39398,-330,588212.14,7/1/2016,Jul,LA 77,10/1/2016,FY16,534694.7233
2016,7,89,6050,391,214,628,45,1278,219,616,215,1050,2011,4339,-201,55105.3,7/1/2016,Jul,LA 89,10/1/2016,FY16,31392.50833
2016,7,90,5850,472,125,622,168,1387,128,592,460,1180,2420,4987,-101,60193.09,7/1/2016,Jul,LA 90,10/1/2016,FY16,67165.36667
2016,7,95,2100,157,42,112,94,405,48,124,251,423,571,1399,-42,23111.48,7/1/2016,Jul,LA 95,10/1/2016,FY16,36648.92833
2016,7,100,8600,638,165,725,394,1922,185,650,1029,1864,3250,7036,-56,107299,7/1/2016,Jul,LA 100,10/1/2016,FY16,150246.005
2016,7,105,1100,77,31,33,61,202,34,34,154,222,527,951,-16,15710.52,7/1/2016,Jul,LA 105,10/1/2016,FY16,22485.79667
2016,7,107,3400,237,68,106,169,580,72,132,396,600,1180,2360,-60,37476.8,7/1/2016,Jul,LA 107,10/1/2016,FY16,57820.62
2016,7,108,6200,483,93,334,352,1262,100,320,852,1272,2236,4770,-36,63631.8,7/1/2016,Jul,LA 108,10/1/2016,FY16,124401.94
2016,7,110,1100,86,17,91,35,229,17,62,139,218,401,848,5,14008.96,7/1/2016,Jul,LA 110,10/1/2016,FY16,20295.62167
2016,7,126,1000,94,23,40,62,219,27,48,146,221,405,845,-13,13959.4,7/1/2016,Jul,LA 126,10/1/2016,FY16,21317.70333
2017,7,1,37450,2217,911,3340,554,7022,940,3084,1976,6000,11641,24663,-692,323578.56,7/1/2017,Jul,LA 1,10/1/2017,FY17,288519.0533
2017,7,3,31500,2318,283,2852,758,6211,305,2779,2070,5154,12999,24364,-363,296266.24,7/1/2017,Jul,LA 3,10/1/2017,FY17,302244.15
2017,7,4,1500,124,17,41,67,249,20,57,161,238,619,1106,-64,18403.84,7/1/2017,Jul,LA 4,10/1/2017,FY17,23507.87833
2017,7,5,9450,662,150,894,219,1925,153,859,715,1727,3658,7310,44,98246.4,7/1/2017,Jul,LA 5,10/1/2017,FY17,104398.3417
2017,7,7,106250,6622,1750,13776,1712,23860,1902,12415,6606,20923,35435,80218,-502,924111.36,7/1/2017,Jul,LA 7,10/1/2017,FY17,964553.07
2017,7,10,3900,302,75,157,196,730,78,181,500,759,1283,2772,-13,39029.76,7/1/2017,Jul,LA 10,10/1/2017,FY17,73005.83333
2017,7,11,6700,519,109,637,280,1545,125,598,750,1473,2377,5395,-34,67329.6,7/1/2017,Jul,LA 11,10/1/2017,FY17,109508.75
2017,7,12,81900,5918,849,8087,1446,16300,902,7915,4057,12874,35637,64811,-880,829580.8,7/1/2017,Jul,LA 12,10/1/2017,FY17,592369.3317
2017,7,13,30250,2336,176,2503,952,5967,190,2270,2698,5158,12699,23824,-130,381184,7/1/2017,Jul,LA 13,10/1/2017,FY17,393939.4767
2017,7,17,34400,2945,491,3153,1316,7905,522,3084,3799,7405,15309,30619,-172,347525.65,7/1/2017,Jul,LA 17,10/1/2017,FY17,554698.3217
2017,7,19,3600,286,30,266,103,685,31,236,334,601,1516,2802,-54,43038.72,7/1/2017,Jul,LA 19,10/1/2017,FY17,48767.89667
2017,7,20,7200,392,115,272,245,1024,127,213,696,1036,2322,4382,-27,70112,7/1/2017,Jul,LA 20,10/1/2017,FY17,101624.12
2017,7,21,4600,353,128,107,261,849,142,124,649,915,1602,3366,6,47393.28,7/1/2017,Jul,LA 21,10/1/2017,FY17,94761.57167
2017,7,22,8050,751,124,296,539,1710,141,280,1466,1887,3185,6782,61,91150.08,7/1/2017,Jul,LA 22,10/1/2017,FY17,214053.1033
2017,7,24,4550,381,37,557,92,1067,43,543,273,859,2013,3939,-81,60503.04,7/1/2017,Jul,LA 24,10/1/2017,FY17,39861.185
2017,7,26,84000,6223,890,8830,2344,18287,956,8468,6644,16068,32429,66784,-318,790722.56,7/1/2017,Jul,LA 26,10/1/2017,FY17,970101.5133
2017,7,27,23700,2228,603,1296,1585,5712,658,1121,4144,5923,9496,21131,-49,362396.65,7/1/2017,Jul,LA 27,10/1/2017,FY17,605072.3467
2017,7,28,2350,137,42,145,87,411,44,131,243,418,908,1737,-48,23345.28,7/1/2017,Jul,LA 28,10/1/2017,FY17,35480.835
2017,7,29,15100,1156,304,1692,523,3675,325,1608,1531,3464,6926,14065,-20,211537.6,7/1/2017,Jul,LA 29,10/1/2017,FY17,223543.8617
2017,7,30,3750,379,39,313,194,925,43,283,550,876,1480,3281,-25,46196.48,7/1/2017,Jul,LA 30,10/1/2017,FY17,80306.41667
2017,7,31,18900,1570,558,1112,732,3972,603,1065,2093,3761,7768,15501,-143,198412.8,7/1/2017,Jul,LA 31,10/1/2017,FY17,305602.4183
2017,7,33,48200,3241,980,2461,1836,8518,1036,2671,4479,8186,18684,35388,-36,452966.4,7/1/2017,Jul,LA 33,10/1/2017,FY17,653986.255
2017,7,34,4450,405,121,134,330,990,131,138,767,1036,1466,3492,-19,49167.36,7/1/2017,Jul,LA 34,10/1/2017,FY17,111990.9483
2017,7,35,14500,776,288,885,467,2416,296,864,1300,2460,4212,9088,-32,107601.92,7/1/2017,Jul,LA 35,10/1/2017,FY17,189815.1667
2017,7,36,9850,748,369,538,437,2092,392,466,1260,2118,3983,8193,-62,112735.68,7/1/2017,Jul,LA 36,10/1/2017,FY17,183974.7
2017,7,37,5150,404,72,150,377,1003,76,164,862,1102,1884,3989,63,63824,7/1/2017,Jul,LA 37,10/1/2017,FY17,125862.0567
2017,7,38,5400,481,91,420,254,1246,97,337,723,1157,2006,4409,7,62078.72,7/1/2017,Jul,LA 38,10/1/2017,FY17,105566.435
2017,7,39,29800,2630,664,2332,1350,6976,715,2259,3471,6445,13762,27183,-81,400133.76,7/1/2017,Jul,LA 39,10/1/2017,FY17,506806.495
2017,7,40,5100,432,55,274,309,1070,58,248,814,1120,1760,3950,4,55616,7/1/2017,Jul,LA 40,10/1/2017,FY17,118853.4967
2017,7,41,49350,3562,761,3078,2305,9706,820,3043,5808,9671,18927,38304,-130,441262.08,7/1/2017,Jul,LA 41,10/1/2017,FY17,848035.76
2017,7,42,8600,533,257,547,260,1597,274,505,824,1603,3110,6310,-85,86825.6,7/1/2017,Jul,LA 42,10/1/2017,FY17,120313.6133
2017,7,43,1500,116,23,57,65,261,25,61,184,270,600,1131,-11,18819.84,7/1/2017,Jul,LA 43,10/1/2017,FY17,26866.14667
2017,7,44,2800,216,52,77,172,517,56,72,452,580,1330,2427,13,38832,7/1/2017,Jul,LA 44,10/1/2017,FY17,65997.27333
2017,7,46,7600,544,180,598,263,1585,186,501,825,1512,2428,5525,-48,76024,7/1/2017,Jul,LA 46,10/1/2017,FY17,120459.625
2017,7,48,69700,4703,1076,6079,2679,14537,1145,6149,6672,13966,25049,53552,-295,634055.68,7/1/2017,Jul,LA 48,10/1/2017,FY17,974189.84
2017,7,49,1050,88,6,1,72,167,6,73,116,195,461,823,-2,13694.72,7/1/2017,Jul,LA 49,10/1/2017,FY17,16937.35333
2017,7,51,3400,357,63,162,215,797,65,176,514,755,1566,3118,3,43901.44,7/1/2017,Jul,LA 51,10/1/2017,FY17,75049.99667
2017,7,53,1550,115,33,193,35,376,36,85,206,327,576,1279,24,21282.56,7/1/2017,Jul,LA 53,10/1/2017,FY17,30078.40333
2017,7,54,60900,4042,1164,4882,2424,12512,1232,4583,6538,12353,20039,44904,-500,531663.36,7/1/2017,Jul,LA 54,10/1/2017,FY17,954624.2767
2017,7,56,4750,356,112,184,243,895,120,190,642,952,1550,3397,-37,54352,7/1/2017,Jul,LA 56,10/1/2017,FY17,93739.49
2017,7,58,3800,319,69,135,202,725,75,148,535,758,1454,2937,-15,41352.96,7/1/2017,Jul,LA 58,10/1/2017,FY17,78116.24167
2017,7,59,4000,449,75,308,198,1030,85,305,584,974,1881,3885,-43,49728,7/1/2017,Jul,LA 59,10/1/2017,FY17,85270.81333
2017,7,60,1600,121,31,82,83,317,34,73,215,322,554,1193,-9,19851.52,7/1/2017,Jul,LA 60,10/1/2017,FY17,31392.50833
2017,7,61,2400,150,32,61,128,371,32,52,305,389,873,1633,-41,27173.12,7/1/2017,Jul,LA 61,10/1/2017,FY17,44533.55833
2017,7,62,1650,140,32,56,110,338,32,64,311,407,596,1341,-36,22314.24,7/1/2017,Jul,LA 62,10/1/2017,FY17,45409.62833
2017,7,63,1500,102,33,52,83,270,34,54,195,283,460,1013,17,16856.32,7/1/2017,Jul,LA 63,10/1/2017,FY17,28472.275
2017,7,64,1800,137,65,54,108,364,72,51,298,421,671,1456,18,24693.76,7/1/2017,Jul,LA 64,10/1/2017,FY17,43511.47667
2017,7,65,2800,204,37,22,245,508,37,24,553,614,805,1927,22,27132.16,7/1/2017,Jul,LA 65,10/1/2017,FY17,80744.45167
2017,7,67,2100,149,15,84,125,373,17,79,349,445,757,1575,-16,26208,7/1/2017,Jul,LA 67,10/1/2017,FY17,50958.07167
2017,7,69,2850,264,57,134,138,593,66,142,380,588,1294,2475,-39,40392,7/1/2017,Jul,LA 69,10/1/2017,FY17,55484.43333
2017,7,70,750,37,7,6,35,85,11,25,84,120,179,384,-4,6512.64,7/1/2017,Jul,LA 70,10/1/2017,FY17,12264.98
2017,7,71,12450,640,284,1033,370,2327,290,974,1026,2290,4277,8894,1,110997.12,7/1/2017,Jul,LA 71,10/1/2017,FY17,149807.97
2017,7,73,13750,1249,272,590,781,2892,284,557,2210,3051,6377,12320,7,141926.4,7/1/2017,Jul,LA 73,10/1/2017,FY17,322685.7833
2017,7,74,1250,104,33,91,67,295,42,69,192,303,500,1098,12,18270.72,7/1/2017,Jul,LA 74,10/1/2017,FY17,28034.24
2017,7,76,41500,2806,958,2478,1742,7984,1032,2119,5031,8182,14518,30684,-286,526230.6,7/1/2017,Jul,LA 76,10/1/2017,FY17,734584.695
2017,7,77,42500,3759,860,5666,906,11191,905,4797,3525,9227,20091,40509,206,609255.36,7/1/2017,Jul,LA 77,10/1/2017,FY17,514691.125
2017,7,89,6050,341,207,651,26,1225,216,637,158,1011,1901,4137,42,52953.6,7/1/2017,Jul,LA 89,10/1/2017,FY17,23069.84333
2017,7,90,5850,521,91,627,180,1419,105,599,454,1158,2374,4951,-11,60204.16,7/1/2017,Jul,LA 90,10/1/2017,FY17,66289.29667
2017,7,95,2100,127,64,134,101,426,76,140,266,482,668,1576,-3,26224.64,7/1/2017,Jul,LA 95,10/1/2017,FY17,38839.10333
2017,7,100,8600,557,145,696,375,1773,149,645,951,1745,2926,6444,-94,98979.84,7/1/2017,Jul,LA 100,10/1/2017,FY17,138857.095
2017,7,105,1100,59,26,29,53,167,24,26,132,182,511,860,-17,14310.4,7/1/2017,Jul,LA 105,10/1/2017,FY17,19273.54
2017,7,107,3400,238,64,126,147,575,71,116,431,618,1184,2377,-25,38032,7/1/2017,Jul,LA 107,10/1/2017,FY17,62931.02833
