Date,Total_Participants,Total_Women,Total_Infants,Total_Children,Project,Year,Local_Agency,Month,Approved_Caseload,Pregnant_Women,Full_Breastfed_Women,Partial_Breastfed_Women,Postpartum_Women,Full_Breastfed_Infants,Partial_Breastfed_Infants,Full_Formula_Fed_Infants,MtM_Caseload_Difference,Gen_Admin_Money,Fiscal_Month,Time_Shift,Fiscal_Year,FFF_Infants_Est
2020-11-01,2601,739,752,1110,10,2020,LA 10,11,2831,233,87,185,234,84,188,480,14,39431.16,Nov,2021-02-01,FY21,70085.6
2020-11-01,5213,1486,1482,2245,100,2020,LA 100,11,6722,436,108,531,411,106,555,821,-71,86170.89,Nov,2021-02-01,FY21,119875.578333333
2020-11-01,1613,620,376,617,105,2020,LA 105,11,1639,335,58,97,130,56,94,226,-2,28888.83,Nov,2021-02-01,FY21,32998.6366666667
2020-11-01,3327,899,979,1449,108,2020,LA 108,11,3966,263,67,236,333,67,253,659,-7,50636.94,Nov,2021-02-01,FY21,96221.6883333333
2020-11-01,4044,1185,1161,1698,11,2020,LA 11,11,5012,365,65,445,310,62,488,611,-8,56939.52,Nov,2021-02-01,FY21,89213.1283333333
2020-11-01,695,181,180,334,110,2020,LA 110,11,895,63,7,68,43,6,72,102,-41,12371,Nov,2021-02-01,FY21,14893.19
2020-11-01,53444,13886,11581,27977,12,2020,LA 12,11,61059,4322,670,7416,1478,663,7744,3174,-404,734855,Nov,2021-02-01,FY21,463441.03
2020-11-01,913,205,208,500,126,2020,LA 126,11,979,72,20,61,52,19,63,126,7,16351.83,Nov,2021-02-01,FY21,18397.47
2020-11-01,21348,5152,4641,11555,13,2020,LA 13,11,23379,1785,120,2093,1154,118,2304,2219,207,366545.16,Nov,2021-02-01,FY21,323999.888333333
2020-11-01,43966,12013,12455,19498,130,2020,LA 130,11,49814,3828,1304,3351,3530,1283,3547,7625,36,810733.04,Nov,2021-02-01,FY21,1113338.95833333
2020-11-01,6229,1796,1663,2770,133,2020,LA 133,11,7898,542,143,819,292,140,889,634,-74,102716.21,Nov,2021-02-01,FY21,92571.3966666667
2020-11-01,27143,7535,6970,12638,17,2020,LA 17,11,32495,2128,306,3782,1319,293,3966,2711,186,380816.29,Nov,2021-02-01,FY21,395837.628333333
2020-11-01,2321,604,578,1139,19,2020,LA 19,11,2806,200,25,216,163,25,236,317,-50,38412.55,Nov,2021-02-01,FY21,46285.6983333333
2020-11-01,3850,982,998,1870,20,2020,LA 20,11,4509,297,79,278,328,77,284,637,19,66143,Nov,2021-02-01,FY21,93009.4316666667
2020-11-01,3003,820,817,1366,21,2020,LA 21,11,3830,332,96,143,249,96,148,573,-22,45765.72,Nov,2021-02-01,FY21,83664.685
2020-11-01,6303,1659,1697,2947,22,2020,LA 22,11,7922,594,114,480,471,114,508,1075,-149,91078.35,Nov,2021-02-01,FY21,156962.541666667
2020-11-01,3448,956,868,1624,24,2020,LA 24,11,4098,244,41,557,114,40,585,243,24,59202.16,Nov,2021-02-01,FY21,35480.835
2020-11-01,48048,13064,12259,22725,26,2020,LA 26,11,62292,3561,482,6587,2434,454,7013,4792,305,610690.08,Nov,2021-02-01,FY21,699687.906666667
2020-11-01,1312,319,308,685,28,2020,LA 28,11,1895,91,24,135,69,21,122,165,-15,19168.32,Nov,2021-02-01,FY21,24091.925
2020-11-01,13976,3836,3635,6505,29,2020,LA 29,11,16958,1001,325,1939,571,314,2057,1264,-141,225432.88,Nov,2021-02-01,FY21,184558.746666667
2020-11-01,20014,4972,4567,10475,3,2020,LA 3,11,23144,1523,295,2312,842,288,2392,1887,68,289402.44,Nov,2021-02-01,FY21,275524.015
2020-11-01,2500,740,743,1017,30,2020,LA 30,11,3281,224,27,324,165,24,342,377,-53,37825,Nov,2021-02-01,FY21,55046.3983333333
2020-11-01,15281,4019,3768,7494,31,2020,LA 31,11,16463,1375,538,1274,832,528,1332,1908,89,210113.75,Nov,2021-02-01,FY21,278590.26
2020-11-01,26552,6714,6496,13342,33,2020,LA 33,11,32314,2155,645,2339,1575,625,2430,3441,-482,364027.92,Nov,2021-02-01,FY21,502426.145
2020-11-01,3029,800,854,1375,34,2020,LA 34,11,3748,278,105,129,288,104,134,616,-111,45768.19,Nov,2021-02-01,FY21,89943.1866666667
2020-11-01,8035,2302,2413,3320,35,2020,LA 35,11,8945,602,229,954,517,223,982,1208,-72,107267.25,Nov,2021-02-01,FY21,176382.093333333
2020-11-01,8030,2121,2174,3735,36,2020,LA 36,11,9857,613,315,640,553,310,670,1194,-86,118201.6,Nov,2021-02-01,FY21,174337.93
2020-11-01,3511,930,1050,1531,37,2020,LA 37,11,4414,331,83,148,368,82,162,806,-77,60283.87,Nov,2021-02-01,FY21,117685.403333333
2020-11-01,4155,1189,1128,1838,38,2020,LA 38,11,5328,351,98,455,285,99,475,554,-3,62657.4,Nov,2021-02-01,FY21,80890.4633333333
2020-11-01,24756,6555,6009,12192,39,2020,LA 39,11,27061,2166,552,2412,1425,536,2629,2844,15,425060.52,Nov,2021-02-01,FY21,415257.18
2020-11-01,949,214,194,541,4,2020,LA 4,11,1087,78,20,60,56,20,63,111,14,16427.19,Nov,2021-02-01,FY21,16207.295
2020-11-01,3099,868,953,1278,40,2020,LA 40,11,4006,230,43,309,286,42,335,576,-35,46794.9,Nov,2021-02-01,FY21,84102.72
2020-11-01,30713,8498,8000,14215,41,2020,LA 41,11,37978,2587,654,3726,1531,635,4041,3324,-175,378998.42,Nov,2021-02-01,FY21,485342.78
2020-11-01,6373,1549,1531,3293,42,2020,LA 42,11,6673,471,250,515,313,252,554,725,-4,94384.13,Nov,2021-02-01,FY21,105858.458333333
2020-11-01,1149,320,312,517,43,2020,LA 43,11,1475,85,26,140,69,27,148,137,8,20647.53,Nov,2021-02-01,FY21,20003.5983333333
2020-11-01,1950,472,491,987,44,2020,LA 44,11,2311,188,27,108,149,26,119,346,1,33618,Nov,2021-02-01,FY21,50520.0366666667
2020-11-01,5760,1674,1622,2464,46,2020,LA 46,11,7046,513,186,603,372,180,635,807,24,86400,Nov,2021-02-01,FY21,117831.415
2020-11-01,39983,11235,10970,17778,48,2020,LA 48,11,49558,2875,650,5837,1873,636,6178,4156,-81,507384.27,Nov,2021-02-01,FY21,606824.486666667
2020-11-01,882,199,195,488,49,2020,LA 49,11,1025,74,13,68,44,11,80,104,17,15796.62,Nov,2021-02-01,FY21,15185.2133333333
2020-11-01,5817,1661,1442,2714,5,2020,LA 5,11,7127,590,142,614,315,133,686,623,-69,84113.82,Nov,2021-02-01,FY21,90965.2683333333
2020-11-01,2620,727,695,1198,51,2020,LA 51,11,3372,260,67,206,194,66,223,406,15,39850.2,Nov,2021-02-01,FY21,59280.7366666667
2020-11-01,1357,383,359,615,53,2020,LA 53,11,1577,109,27,190,57,26,195,138,-8,24263.16,Nov,2021-02-01,FY21,20149.61
2020-11-01,32082,9169,9462,13451,54,2020,LA 54,11,40884,2518,591,3806,2254,570,4042,4850,104,407120.58,Nov,2021-02-01,FY21,708156.583333333
2020-11-01,3078,805,820,1453,56,2020,LA 56,11,3649,282,86,192,245,83,212,525,-46,53095.5,Nov,2021-02-01,FY21,76656.125
2020-11-01,2233,604,655,974,58,2020,LA 58,11,2778,213,48,135,208,45,146,464,24,33986.26,Nov,2021-02-01,FY21,67749.4133333333
2020-11-01,5141,1360,1309,2472,59,2020,LA 59,11,6087,485,172,384,319,172,399,738,75,70740.16,Nov,2021-02-01,FY21,107756.61
2020-11-01,978,262,267,449,60,2020,LA 60,11,1268,73,19,86,84,18,89,160,-29,17535.54,Nov,2021-02-01,FY21,23361.8666666667
2020-11-01,1493,384,388,721,61,2020,LA 61,11,1738,143,28,78,135,27,81,280,-18,26829.21,Nov,2021-02-01,FY21,40883.2666666667
2020-11-01,1450,444,401,605,62,2020,LA 62,11,1871,170,47,91,136,48,96,257,-95,26085.5,Nov,2021-02-01,FY21,37524.9983333333
2020-11-01,764,212,238,314,63,2020,LA 63,11,988,66,28,52,66,25,73,140,10,13927.72,Nov,2021-02-01,FY21,20441.6333333333
2020-11-01,1430,351,347,732,64,2020,LA 64,11,1898,132,50,77,92,50,80,217,-71,26040.3,Nov,2021-02-01,FY21,31684.5316666667
2020-11-01,1614,462,514,638,65,2020,LA 65,11,2343,153,22,92,195,21,100,393,-12,24355.26,Nov,2021-02-01,FY21,57382.585
2020-11-01,1480,384,412,684,67,2020,LA 67,11,1855,126,23,116,119,22,121,269,-26,26418,Nov,2021-02-01,FY21,39277.1383333333
2020-11-01,2159,524,571,1064,69,2020,LA 69,11,2698,193,43,151,137,39,163,369,39,39336.98,Nov,2021-02-01,FY21,53878.305
2020-11-01,63674,18047,17142,28485,7,2020,LA 7,11,73828,4159,994,10475,2419,967,11141,5034,39,786373.9,Nov,2021-02-01,FY21,735022.73
2020-11-01,288,78,90,120,70,2020,LA 70,11,414,24,4,24,26,4,26,60,-3,5276.16,Nov,2021-02-01,FY21,8760.7
2020-11-01,6843,1930,1932,2981,71,2020,LA 71,11,9467,529,191,880,330,190,926,816,31,91285.62,Nov,2021-02-01,FY21,119145.52
2020-11-01,10143,2231,2356,5556,73,2020,LA 73,11,12740,784,173,609,665,170,638,1548,-52,125367.48,Nov,2021-02-01,FY21,226026.06
2020-11-01,921,241,257,423,74,2020,LA 74,11,1100,94,30,63,54,28,68,161,6,16541.16,Nov,2021-02-01,FY21,23507.8783333333
2020-11-01,36038,10608,8600,16830,77,2020,LA 77,11,39626,2957,776,6268,607,751,6531,1318,251,579130.66,Nov,2021-02-01,FY21,192443.376666667
2020-11-01,4145,1238,1035,1872,89,2020,LA 89,11,5347,382,121,629,106,120,669,246,-25,57076.65,Nov,2021-02-01,FY21,35918.87
2020-11-01,4780,1334,1160,2286,90,2020,LA 90,11,5633,427,74,607,226,73,650,437,66,65533.8,Nov,2021-02-01,FY21,63807.0983333333
2020-11-01,1346,380,400,566,95,2020,LA 95,11,1615,133,45,84,118,45,114,241,-1,24470.28,Nov,2021-02-01,FY21,35188.8116666667
2016-10-01,27731,7861,6732,13138,1,2016,LA 1,10,37450,2463,1017,3708,673,1089,3374,2269,49,363830.72,Oct,2017-01-01,FY17,331300.471666667
2016-10-01,25591,6542,5630,13419,3,2016,LA 3,10,31500,2268,272,3165,837,308,2962,2360,-279,311186.56,Oct,2017-01-01,FY17,344587.533333333
2016-10-01,1211,285,269,657,4,2016,LA 4,10,1500,134,18,53,80,20,87,162,-14,20151.04,Oct,2017-01-01,FY17,23653.89
2016-10-01,7666,2070,1842,3754,5,2016,LA 5,10,9450,757,163,795,355,166,765,911,-76,103031.04,Oct,2017-01-01,FY17,133016.628333333
2016-10-01,85108,25212,21814,38082,7,2016,LA 7,10,106250,7207,2078,14092,1835,2263,12558,6993,-420,980444.16,Oct,2017-01-01,FY17,1021059.585
2016-10-01,2871,751,772,1348,10,2016,LA 10,10,3900,314,74,144,219,88,152,532,-18,40423.68,Oct,2017-01-01,FY17,77678.2066666667
2016-10-01,5768,1627,1543,2598,11,2016,LA 11,10,6700,561,136,606,324,146,529,868,-69,71984.64,Oct,2017-01-01,FY17,126738.126666667
2016-10-01,68103,16904,13532,37667,12,2016,LA 12,10,81900,6121,959,8102,1722,1036,7763,4733,-581,871718.4,Oct,2017-01-01,FY17,691073.218333333
2016-10-01,25155,6305,5592,13258,13,2016,LA 13,10,30250,2315,184,2658,1148,201,2341,3050,-361,402480,Oct,2017-01-01,FY17,445335.583333333
2016-10-01,31134,7967,7846,15321,17,2016,LA 17,10,34400,2985,509,2744,1729,533,2728,4585,-206,353370.9,Oct,2017-01-01,FY17,669463.491666667
2016-10-01,2969,729,653,1587,19,2016,LA 19,10,3600,271,38,263,157,39,242,372,-73,45603.84,Oct,2017-01-01,FY17,54316.34
2016-10-01,4843,1153,1163,2527,20,2016,LA 20,10,7200,441,112,291,309,125,214,824,8,77488,Oct,2017-01-01,FY17,120313.613333333
2016-10-01,3662,990,1005,1667,21,2016,LA 21,10,4600,397,144,179,270,161,192,652,-38,51560.96,Oct,2017-01-01,FY17,95199.6066666667
2016-10-01,7100,1812,1992,3296,22,2016,LA 22,10,8050,730,140,351,591,160,312,1520,-29,95424,Oct,2017-01-01,FY17,221937.733333333
2016-10-01,4155,1149,915,2091,24,2016,LA 24,10,4550,417,46,593,93,52,579,284,-9,63820.8,Oct,2017-01-01,FY17,41467.3133333333
2016-10-01,70288,19185,17126,33977,26,2016,LA 26,10,84000,6446,964,9061,2714,1046,8790,7290,94,832209.92,Oct,2017-01-01,FY17,1064425.05
2016-10-01,22118,6017,6332,9769,27,2016,LA 27,10,23700,2248,662,1258,1849,739,1055,4538,-23,379323.7,Oct,2017-01-01,FY17,662600.943333333
2016-10-01,1866,491,470,905,28,2016,LA 28,10,2350,184,48,164,95,53,148,269,-16,25079.04,Oct,2017-01-01,FY17,39277.1383333333
2016-10-01,14199,3750,3446,7003,29,2016,LA 29,10,15100,1202,361,1678,509,371,1542,1533,-1,213552.96,Oct,2017-01-01,FY17,223835.885
2016-10-01,3309,932,907,1470,30,2016,LA 30,10,3750,380,40,310,202,55,289,563,4,46590.72,Oct,2017-01-01,FY17,82204.5683333333
2016-10-01,15989,4047,3952,7990,31,2016,LA 31,10,18900,1495,662,1064,826,700,996,2256,-46,204659.2,Oct,2017-01-01,FY17,329402.32
2016-10-01,36765,9001,8602,19162,33,2016,LA 33,10,48200,3235,1063,2666,2037,1117,2795,4690,-197,470592,Oct,2017-01-01,FY17,684794.716666667
2016-10-01,3762,1040,1091,1631,34,2016,LA 34,10,4450,423,149,133,335,164,139,788,19,52968.96,Oct,2017-01-01,FY17,115057.193333333
2016-10-01,9656,2628,2648,4380,35,2016,LA 35,10,14500,799,286,976,567,296,944,1408,-45,114327.04,Oct,2017-01-01,FY17,205584.426666667
2016-10-01,8420,2157,2199,4064,36,2016,LA 36,10,9850,756,379,547,475,405,501,1293,-55,115859.2,Oct,2017-01-01,FY17,188793.085
2016-10-01,4209,1076,1199,1934,37,2016,LA 37,10,5150,417,77,149,433,85,151,963,14,67344,Oct,2017-01-01,FY17,140609.235
2016-10-01,4330,1214,1129,1987,38,2016,LA 38,10,5400,443,90,406,275,92,329,708,37,60966.4,Oct,2017-01-01,FY17,103376.26
2016-10-01,28384,7261,6740,14383,39,2016,LA 39,10,29800,2838,702,2237,1484,795,2070,3875,51,417812.48,Oct,2017-01-01,FY17,565795.208333333
2016-10-01,3780,1036,1134,1610,40,2016,LA 40,10,5100,354,57,307,318,61,322,751,14,53222.4,Oct,2017-01-01,FY17,109654.761666667
2016-10-01,39264,10065,10044,19155,41,2016,LA 41,10,49350,3596,792,2996,2681,841,2889,6314,-78,452321.28,Oct,2017-01-01,FY17,921917.663333333
2016-10-01,6856,1807,1818,3231,42,2016,LA 42,10,8600,543,357,616,291,391,566,861,-3,94338.56,Oct,2017-01-01,FY17,125716.045
2016-10-01,1235,285,310,640,43,2016,LA 43,10,1500,112,18,70,85,22,64,224,4,20550.4,Oct,2017-01-01,FY17,32706.6133333333
2016-10-01,2577,589,617,1371,44,2016,LA 44,10,2800,245,58,84,202,68,87,462,48,41232,Oct,2017-01-01,FY17,67457.39
2016-10-01,5452,1574,1531,2347,46,2016,LA 46,10,7600,551,187,524,312,210,436,885,51,75019.52,Oct,2017-01-01,FY17,129220.325
2016-10-01,56908,15373,14836,26699,48,2016,LA 48,10,69700,5099,1113,6081,3080,1198,6078,7560,254,673790.72,Oct,2017-01-01,FY17,1103848.2
2016-10-01,811,172,196,443,49,2016,LA 49,10,1050,88,5,6,73,6,61,129,-23,13495.04,Oct,2017-01-01,FY17,18835.505
2016-10-01,3319,840,870,1609,51,2016,LA 51,10,3400,323,76,171,270,82,189,599,-23,46731.52,Oct,2017-01-01,FY17,87460.9883333333
2016-10-01,1223,360,311,552,53,2016,LA 53,10,1550,125,35,155,45,34,86,191,-17,20350.72,Oct,2017-01-01,FY17,27888.2283333333
2016-10-01,47203,13123,12815,21265,54,2016,LA 54,10,60900,4296,1187,4963,2677,1272,4645,6898,-606,558883.52,Oct,2017-01-01,FY17,1007188.47666667
2016-10-01,3595,932,945,1718,56,2016,LA 56,10,4750,364,106,201,261,112,209,624,20,57520,Oct,2017-01-01,FY17,91111.28
2016-10-01,3137,790,853,1494,58,2016,LA 58,10,3800,365,68,134,223,83,131,639,-38,44168.96,Oct,2017-01-01,FY17,93301.455
2016-10-01,3864,1056,999,1809,59,2016,LA 59,10,4000,432,75,346,203,88,318,593,47,49459.2,Oct,2017-01-01,FY17,86584.9183333333
2016-10-01,1253,339,343,571,60,2016,LA 60,10,1600,121,34,82,102,39,71,233,-19,20849.92,Oct,2017-01-01,FY17,34020.7183333333
2016-10-01,1770,429,428,913,61,2016,LA 61,10,2400,173,49,66,141,48,58,322,-21,29452.8,Oct,2017-01-01,FY17,47015.7566666667
2016-10-01,1410,384,402,624,62,2016,LA 62,10,1650,165,45,58,116,45,61,296,-8,23462.4,Oct,2017-01-01,FY17,43219.4533333333
2016-10-01,1123,287,347,489,63,2016,LA 63,10,1500,84,40,66,97,40,71,236,-18,18686.72,Oct,2017-01-01,FY17,34458.7533333333
2016-10-01,1469,376,380,713,64,2016,LA 64,10,1800,162,54,37,123,61,30,289,-9,24914.24,Oct,2017-01-01,FY17,42197.3716666667
2016-10-01,2039,552,675,812,65,2016,LA 65,10,2800,207,47,35,263,49,41,585,48,28709.12,Oct,2017-01-01,FY17,85416.825
2016-10-01,1578,385,434,759,67,2016,LA 67,10,2100,142,29,79,135,33,84,317,-38,26257.92,Oct,2017-01-01,FY17,46285.6983333333
2016-10-01,2488,622,643,1223,69,2016,LA 69,10,2850,229,71,136,186,77,139,427,13,40604.16,Oct,2017-01-01,FY17,62346.9816666667
2016-10-01,426,100,120,206,70,2016,LA 70,10,750,47,7,7,39,8,18,94,0,7224.96,Oct,2017-01-01,FY17,13725.0966666667
2016-10-01,9187,2395,2360,4432,71,2016,LA 71,10,12450,671,310,991,423,320,955,1085,4,114653.76,Oct,2017-01-01,FY17,158422.658333333
2016-10-01,13023,3083,3291,6649,73,2016,LA 73,10,13750,1242,292,672,877,309,581,2401,6,150024.96,Oct,2017-01-01,FY17,350574.011666667
2016-10-01,1158,313,305,540,74,2016,LA 74,10,1250,114,35,86,78,39,62,204,13,19269.12,Oct,2017-01-01,FY17,29786.38
2016-10-01,32477,8738,8774,14965,76,2016,LA 76,10,41500,3045,984,2777,1932,1078,2390,5306,-236,556980.55,Oct,2017-01-01,FY17,774737.903333333
2016-10-01,39560,11106,9367,19087,77,2016,LA 77,10,42500,3576,875,5625,1030,957,4713,3697,-20,594982.4,Oct,2017-01-01,FY17,539805.131666667
2016-10-01,4346,1274,1067,2005,89,2016,LA 89,10,6050,376,225,640,33,241,625,201,47,55628.8,Oct,2017-01-01,FY17,29348.345
2016-10-01,4989,1386,1176,2427,90,2016,LA 90,10,5850,461,123,610,192,134,565,477,-44,60666.24,Oct,2017-01-01,FY17,69647.565
2016-10-01,1521,445,440,636,95,2016,LA 95,10,2100,161,51,123,110,58,123,259,44,25309.44,Oct,2017-01-01,FY17,37817.0216666667
2016-10-01,6868,1899,1808,3161,100,2016,LA 100,10,8600,653,163,719,364,177,664,967,-100,105492.48,Oct,2017-01-01,FY17,141193.281666667
2016-10-01,913,188,206,519,105,2016,LA 105,10,1100,67,19,35,67,24,35,147,2,15192.32,Oct,2017-01-01,FY17,21463.715
2016-10-01,2404,603,621,1180,107,2016,LA 107,10,3400,237,64,117,185,67,136,418,-12,38464,Oct,2017-01-01,FY17,61032.8766666667
2016-10-01,4810,1280,1332,2198,108,2016,LA 108,10,6200,462,107,350,361,116,346,870,30,67724.8,Oct,2017-01-01,FY17,127030.15
2016-10-01,852,219,197,436,110,2016,LA 110,10,1100,78,15,84,42,16,54,127,2,14177.28,Oct,2017-01-01,FY17,18543.4816666667
2016-10-01,848,227,225,396,126,2016,LA 126,10,1000,107,27,42,51,27,46,152,14,14110.72,Oct,2017-01-01,FY17,22193.7733333333
2016-10-01,7595,2053,1892,3650,132,2016,LA 132,10,8350,777,185,675,416,206,649,1037,-46,116659.2,Oct,2017-01-01,FY17,151414.098333333
2017-10-01,23963,6991,5910,11062,1,2017,LA 1,10,37450,1942,919,3477,653,898,2967,2045,545,314394.56,Oct,2018-01-01,FY18,298593.858333333
2017-10-01,24386,6131,5167,13088,3,2017,LA 3,10,31500,2234,280,2812,805,313,2607,2247,157,296533.76,Oct,2018-01-01,FY18,328088.215
2017-10-01,1106,240,243,623,4,2017,LA 4,10,1500,109,14,47,70,16,53,174,-15,18403.84,Oct,2018-01-01,FY18,25406.03
2017-10-01,7126,1960,1717,3449,5,2017,LA 5,10,9450,609,180,894,277,181,815,721,-98,95773.44,Oct,2018-01-01,FY18,105274.411666667
2017-10-01,79216,23331,20522,35363,7,2017,LA 7,10,106250,6377,1660,13497,1797,1801,11791,6930,-254,912568.32,Oct,2018-01-01,FY18,1011860.85
2017-10-01,2801,763,746,1292,10,2017,LA 10,10,3900,331,66,176,190,83,188,475,2,39438.08,Oct,2018-01-01,FY18,69355.5416666667
2017-10-01,4865,1411,1359,2095,11,2017,LA 11,10,6700,441,114,571,285,120,517,722,-232,60715.2,Oct,2018-01-01,FY18,105420.423333333
2017-10-01,63590,15871,12666,35053,12,2017,LA 12,10,81900,5557,783,8008,1523,850,7509,4307,-610,813952,Oct,2018-01-01,FY18,628872.248333333
2017-10-01,23723,5940,5135,12648,13,2017,LA 13,10,30250,2228,171,2561,980,183,2265,2687,-96,379568,Oct,2018-01-01,FY18,392333.348333333
2017-10-01,29508,7782,7213,14513,17,2017,LA 17,10,34400,2621,529,3180,1452,556,2998,3659,-283,334915.8,Oct,2018-01-01,FY18,534256.688333333
2017-10-01,2768,676,568,1524,19,2017,LA 19,10,3600,275,36,248,117,37,215,316,-5,42516.48,Oct,2018-01-01,FY18,46139.6866666667
2017-10-01,4440,1058,1066,2316,20,2017,LA 20,10,7200,389,118,272,279,132,218,716,-12,71040,Oct,2018-01-01,FY18,104544.353333333
2017-10-01,3319,849,885,1585,21,2017,LA 21,10,4600,339,121,127,262,126,138,621,-36,46731.52,Oct,2018-01-01,FY18,90673.245
2017-10-01,7032,1845,1935,3252,22,2017,LA 22,10,8050,765,150,336,594,159,308,1468,87,94510.08,Oct,2018-01-01,FY18,214345.126666667
2017-10-01,3943,1080,891,1972,24,2017,LA 24,10,4550,374,37,566,103,47,535,309,-19,60564.48,Oct,2018-01-01,FY18,45117.605
2017-10-01,63504,17566,15462,30476,26,2017,LA 26,10,84000,5706,855,8428,2577,919,7811,6732,-1100,751887.36,Oct,2018-01-01,FY18,982950.54
2017-10-01,21545,5847,5979,9719,27,2017,LA 27,10,23700,2206,646,1314,1681,712,1090,4177,51,369496.75,Oct,2018-01-01,FY18,609890.731666667
2017-10-01,1693,386,411,896,28,2017,LA 28,10,2350,132,31,142,81,31,131,249,-6,22753.92,Oct,2018-01-01,FY18,36356.905
2017-10-01,13845,3686,3446,6713,29,2017,LA 29,10,15100,1112,360,1648,566,370,1505,1571,139,208228.8,Oct,2018-01-01,FY18,229384.328333333
2017-10-01,2871,840,782,1249,30,2017,LA 30,10,3750,337,45,272,186,49,221,512,-116,40423.68,Oct,2018-01-01,FY18,74757.9733333333
2017-10-01,15376,4014,3771,7591,31,2017,LA 31,10,18900,1521,567,1117,809,613,1001,2157,14,196812.8,Oct,2018-01-01,FY18,314947.165
2017-10-01,35088,8398,8008,18682,33,2017,LA 33,10,48200,3109,915,2543,1831,971,2620,4417,-120,449126.4,Oct,2018-01-01,FY18,644933.531666667
2017-10-01,3539,987,1036,1516,34,2017,LA 34,10,4450,386,128,147,326,142,134,760,15,49829.12,Oct,2018-01-01,FY18,110968.866666667
2017-10-01,9078,2409,2464,4205,35,2017,LA 35,10,14500,732,271,912,494,284,874,1306,-62,107483.52,Oct,2018-01-01,FY18,190691.236666667
2017-10-01,8127,2126,2144,3857,36,2017,LA 36,10,9850,739,350,556,481,372,449,1323,145,111827.52,Oct,2018-01-01,FY18,193173.435
2017-10-01,3698,954,1074,1670,37,2017,LA 37,10,5150,357,67,166,364,81,182,811,-35,59168,Oct,2018-01-01,FY18,118415.461666667
2017-10-01,4020,1154,1072,1794,38,2017,LA 38,10,5400,388,109,380,277,105,295,672,-263,56601.6,Oct,2018-01-01,FY18,98119.84
2017-10-01,27401,6989,6497,13915,39,2017,LA 39,10,29800,2625,650,2365,1349,698,2160,3639,78,403342.72,Oct,2018-01-01,FY18,531336.455
2017-10-01,3586,984,1027,1575,40,2017,LA 40,10,5100,351,74,279,280,81,230,716,-32,50490.88,Oct,2018-01-01,FY18,104544.353333333
2017-10-01,38422,9803,9538,19081,41,2017,LA 41,10,49350,3486,761,3132,2424,798,2976,5764,52,442621.44,Oct,2018-01-01,FY18,841611.246666667
2017-10-01,6285,1685,1577,3023,42,2017,LA 42,10,8600,481,236,681,287,234,507,836,285,86481.6,Oct,2018-01-01,FY18,122065.753333333
2017-10-01,1092,296,266,530,43,2017,LA 43,10,1500,88,16,113,79,15,69,182,71,18170.88,Oct,2018-01-01,FY18,26574.1233333333
2017-10-01,2406,492,577,1337,44,2017,LA 44,10,2800,202,39,75,176,40,70,467,-12,38496,Oct,2018-01-01,FY18,68187.4483333333
2017-10-01,5103,1479,1413,2211,46,2017,LA 46,10,7600,505,177,522,275,195,427,791,-22,70217.28,Oct,2018-01-01,FY18,115495.228333333
2017-10-01,48549,13152,12960,22437,48,2017,LA 48,10,69700,3928,972,5647,2605,1031,5414,6515,-2266,574820.16,Oct,2018-01-01,FY18,951266.008333333
2017-10-01,837,173,193,471,49,2017,LA 49,10,1050,82,7,3,81,5,73,115,-7,13927.68,Oct,2018-01-01,FY18,16791.3416666667
2017-10-01,2704,680,641,1383,51,2017,LA 51,10,3400,288,52,139,201,55,127,459,-445,38072.32,Oct,2018-01-01,FY18,67019.355
2017-10-01,1345,406,352,587,53,2017,LA 53,10,1550,113,42,188,63,43,89,220,24,22380.8,Oct,2018-01-01,FY18,32122.5666666667
2017-10-01,44060,12316,12088,19656,54,2017,LA 54,10,60900,3791,1111,4848,2566,1175,4460,6453,-182,521670.4,Oct,2018-01-01,FY18,942213.285
2017-10-01,3424,886,937,1601,56,2017,LA 56,10,4750,318,120,214,234,130,208,599,15,54784,Oct,2018-01-01,FY18,87460.9883333333
2017-10-01,2910,705,739,1466,58,2017,LA 58,10,3800,310,61,150,184,62,158,519,-39,40972.8,Oct,2018-01-01,FY18,75780.055
2017-10-01,3941,1063,999,1879,59,2017,LA 59,10,4300,434,79,314,236,82,301,616,173,50444.8,Oct,2018-01-01,FY18,89943.1866666667
2017-10-01,1107,302,305,500,60,2017,LA 60,10,1600,110,31,90,71,39,65,201,-17,18420.48,Oct,2018-01-01,FY18,29348.345
2017-10-01,1641,377,396,868,61,2017,LA 61,10,2400,148,34,68,127,35,48,313,1,27306.24,Oct,2018-01-01,FY18,45701.6516666667
2017-10-01,1337,347,401,589,62,2017,LA 62,10,1650,141,37,54,115,41,56,304,23,22247.68,Oct,2018-01-01,FY18,44387.5466666667
2017-10-01,874,228,240,406,63,2017,LA 63,10,1500,87,16,45,80,18,52,170,-40,14543.36,Oct,2018-01-01,FY18,24821.9833333333
2017-10-01,1449,360,397,692,64,2017,LA 64,10,1800,144,58,53,105,58,52,287,-27,24575.04,Oct,2018-01-01,FY18,41905.3483333333
2017-10-01,1970,527,621,822,65,2017,LA 65,10,2800,214,32,25,256,38,19,564,20,27737.6,Oct,2018-01-01,FY18,82350.58
2017-10-01,1674,401,466,807,67,2017,LA 67,10,2100,153,30,90,128,35,86,345,-21,27855.36,Oct,2018-01-01,FY18,50374.025
2017-10-01,2420,602,609,1209,69,2017,LA 69,10,2850,223,67,148,164,78,148,383,-6,39494.4,Oct,2018-01-01,FY18,55922.4683333333
